0.395671,0.503193,0.123222,4.52806
0.395002,0.510868,0.126769,4.40043
0.395177,0.512327,0.124116,4.40745
0.396246,0.497196,0.124207,4.39331
0.395142,0.501009,0.124331,4.97424
0.696498,1.07542,0.230373,6.7082
0.696646,1.1103,0.214807,6.8039
0.673379,1.09907,0.218733,6.4499
0.727475,0.991076,0.207971,6.37505
0.718347,1.11068,0.236615,6.59732
0.695225,1.07451,0.232086,6.68762
0.69712,1.10837,0.214142,6.80249
0.418666,1.06336,0.218766,6.04529
0.724249,1.12904,0.237103,6.50317
0.706185,1.11495,0.234932,6.62156
0.702968,1.07222,0.231609,6.73326
0.701493,1.12546,0.213715,7.09083
0.687865,1.1053,0.213681,6.52447
0.725773,0.955578,0.217567,6.34096
0.717692,1.11591,0.237431,6.58406
0.689603,1.09424,0.229569,6.59302
0.694639,1.10809,0.215265,6.77803
0.68377,1.10156,0.217777,6.4944
0.725989,0.968526,0.216434,6.36629
0.715152,1.11459,0.237891,6.67859
0.697258,1.06972,0.231658,6.73112
0.693012,1.10863,0.213834,6.77596
0.684807,1.09943,0.213311,6.57264
0.727829,0.961405,0.217237,6.34905
0.716124,1.12533,0.241956,6.58056
0.693366,1.09427,0.232819,6.66506
0.699096,1.1131,0.216665,6.87392
0.700658,1.11059,0.214677,6.6258
0.733247,0.958609,0.218804,6.39407
0.717784,1.12037,0.239923,6.57925
0.689024,1.11687,0.232042,6.65438
0.695433,1.10939,0.219892,6.81434
0.69868,1.10303,0.213123,6.64665
0.721346,0.941422,0.218326,6.32301
0.721642,1.11991,0.236426,6.55704
0.681577,1.10508,0.231357,6.61685
0.695259,1.10784,0.220018,6.79882
0.699879,1.10971,0.213918,6.64098
0.721033,0.93452,0.216941,6.37832
0.716059,1.12327,0.237002,6.54145
0.683133,1.10668,0.232724,6.68623
0.695741,1.10875,0.21859,6.80473
0.722064,1.10969,0.214757,6.65825
0.728946,0.926295,0.217517,6.33423
0.719204,1.12661,0.240707,6.55388
0.687128,1.117,0.231453,6.66998
0.697657,1.10729,0.220633,6.79587
0.700229,1.10769,0.213714,6.68127
0.722784,0.932744,0.219251,6.32683
0.718463,1.12322,0.239442,6.57228
0.696341,1.12857,0.231282,6.64755
0.746265,1.13643,0.2212,6.93243
0.697941,1.10961,0.214156,6.57545
0.720327,0.93916,0.217216,6.32817
0.718394,1.11923,0.236665,6.55535
0.682039,1.1089,0.230182,6.60987
0.695488,1.11042,0.217744,6.7856
0.702782,1.10685,0.214032,6.61952
0.723737,0.941911,0.218373,6.35009
0.718121,1.124,0.240173,6.55852
0.685388,1.11192,0.231939,6.64431
0.697731,1.1115,0.219376,6.88261
0.700087,1.10293,0.214132,6.65921
0.631177,1.08274,0.217302,6.42584
0.72589,1.13569,0.2245,6.48398
0.71109,1.1106,0.233847,6.60295
0.696798,1.06613,0.23115,6.71623
0.698198,1.12641,0.213791,6.78436
0.616102,1.09149,0.21746,6.45279
0.721486,1.09179,0.15184,6.39624
0.716262,1.10804,0.23423,6.59462
0.697154,1.06735,0.232558,6.71876
0.697853,1.11018,0.21453,6.70485
0.637044,1.09171,0.216788,6.45158
0.723208,1.04558,0.174388,6.40086
0.716551,1.11024,0.234293,6.58463
0.694452,1.06331,0.232498,6.76171
0.698557,1.10755,0.213771,6.76957
0.643432,1.09424,0.217374,6.44386
0.725433,1.04374,0.181776,6.40268
0.716474,1.1217,0.23654,6.57807
0.695055,1.06815,0.232922,6.66613
0.697987,1.10796,0.214428,6.75443
0.670995,1.09988,0.218402,6.44426
0.725694,0.995719,0.203663,6.3872
0.716484,1.11202,0.237901,6.57674
0.701625,1.06679,0.232808,6.70933
0.698175,1.11303,0.213072,6.80793
0.664948,1.09684,0.216573,6.48267
0.724865,1.00734,0.192349,6.37836
0.718881,1.10781,0.236896,6.58198
0.695404,1.05963,0.231647,6.73971
0.699213,1.10713,0.213655,6.77749
0.684772,1.09867,0.216824,6.48441
0.727288,0.985367,0.209189,6.36002
