2.33482,3.5972,0.735995,25.3819
2.49331,3.83104,0.805564,25.4684
2.45627,3.81948,0.807398,25.8706
2.42723,3.66134,0.791126,26.0471
2.38653,3.82231,0.720894,26.3048
2.29328,3.75157,0.734956,25.6089
2.48456,3.69004,0.732023,25.3044
2.45443,3.82211,0.803884,26.0427
2.31925,3.79723,0.780847,25.8846
2.38514,3.7831,0.742836,26.4533
2.37032,3.78407,0.721608,26.191
2.46879,3.5505,0.730982,25.2545
2.4534,3.79414,0.795874,25.595
2.37368,3.79278,0.788345,25.8841
2.36669,3.70574,0.736908,26.4093
2.3787,3.82223,0.721077,26.251
2.47278,3.50796,0.779486,25.5176
2.46457,3.81305,0.798739,25.8558
2.44709,3.77781,0.791916,25.8816
2.36105,3.60768,0.785667,26.2444
2.46137,3.89356,0.721892,26.8531
2.30783,3.76322,0.732312,25.8075
2.4749,3.8467,0.791638,25.4246
2.50026,3.93189,0.800455,26.1876
2.36349,3.69401,0.807886,26.3779
2.37617,3.76695,0.726739,26.5524
2.31543,3.74322,0.739163,25.8408
2.48628,3.75765,0.730874,25.373
2.45605,3.80762,0.807923,26.0784
2.33086,4.0049,0.790493,26.5162
2.37094,3.78644,0.744481,26.5679
2.38563,3.77649,0.723014,26.3603
2.52804,3.63685,0.734818,25.5854
2.46571,3.87239,0.847414,26.2667
2.44849,3.79007,0.794473,25.9761
2.37934,3.867,0.790164,26.8239
2.38367,3.81006,0.726712,26.2174
2.25879,3.66179,0.738777,25.5744
2.48783,3.86585,0.804552,25.4005
2.45897,3.80176,0.803613,25.9629
2.3737,3.64826,0.791679,26.0885
2.37725,3.77496,0.720926,26.1321
2.23688,3.78306,0.735259,25.7051
2.48467,3.6684,0.730479,25.2484
2.45698,3.82083,0.804277,25.7986
2.3301,3.79873,0.788006,25.92
2.36973,3.77004,0.724657,26.8972
2.3455,3.72827,0.722391,25.7194
2.46814,3.55624,0.730623,25.2977
2.44873,3.79567,0.797924,25.6252
2.35785,3.78021,0.784035,25.8698
2.36933,3.7505,0.778904,26.7691
2.38313,3.83698,0.721924,25.988
2.48579,3.55819,0.735586,25.372
2.48003,3.87749,0.806692,25.648
2.46102,3.793,0.798772,25.9776
2.37379,3.6317,0.792758,27.1293
2.3822,3.78127,0.720961,26.202
2.25447,3.75934,0.738732,25.5782
2.49699,3.82062,0.656739,25.2735
2.45125,3.82546,0.805008,25.8775
2.3778,3.7562,0.78784,26.0037
2.37397,3.77938,0.721176,26.3729
2.31798,3.74656,0.738692,25.2253
2.48453,3.64986,0.732516,25.3877
2.45529,3.85762,0.803452,25.8687
2.35293,3.80637,0.789152,25.9973
2.37203,3.77202,0.739437,26.407
2.3854,3.75861,0.720829,25.9947
2.48294,3.56722,0.7353,25.534
2.47595,3.83851,0.805378,25.5864
2.46114,3.80233,0.797164,25.9836
2.37824,3.62636,0.791571,26.2858
2.3858,3.7769,0.721305,26.0438
2.2765,3.70571,0.735336,25.5427
2.48993,3.81926,0.666556,25.2592
2.45391,3.80987,0.807951,25.8299
2.36825,3.71097,0.788482,26.0949
2.36605,3.77204,0.720633,26.586
2.32184,3.76167,0.729471,25.6556
2.48289,3.6296,0.731705,25.2578
2.45758,3.8345,0.804542,25.9567
2.34271,3.80421,0.788813,25.8915
2.37265,3.76014,0.740048,27.2486
2.38464,3.77987,0.721513,26.1172
2.39,3.65699,0.733155,25.5011
2.48737,3.87239,0.804173,25.4426
2.45991,3.79974,0.8021,25.8411
2.37549,3.65217,0.792933,26.1324
2.38155,3.775,0.722333,26.7831
2.23989,3.80797,0.734997,25.6471
2.4881,3.71915,0.718233,25.2588
2.46312,3.81131,0.810307,26.073
2.33852,3.76433,0.788129,26.0576
2.37768,3.78588,0.732985,26.7963
2.35363,3.7514,0.721768,25.7739
2.46979,3.55072,0.729701,25.2759
2.4501,3.80235,0.801097,25.7451
2.33347,3.78229,0.784553,25.8609
2.36562,3.75457,0.738619,26.6979
