0.0126481,0.016314,0.00385404,0.126893
0.0124769,0.0154841,0.00388098,0.124873
0.0125132,0.01548,0.00389504,0.125331
0.0124869,0.0158069,0.00383091,0.125335
0.0133018,0.0169139,0.00412011,0.133783
0.012713,0.015615,0.003829,0.125869
0.01247,0.015857,0.00388694,0.125452
0.0124269,0.016084,0.00384498,0.12562
0.012814,0.015583,0.00383711,0.126065
0.012697,0.0178151,0.00384998,0.128497
0.0126889,0.0156341,0.00385499,0.125873
0.012521,0.0162151,0.00398088,0.12605
0.0124331,0.0158241,0.00385714,0.125487
0.0127599,0.015512,0.00384784,0.126072
0.0129449,0.0156651,0.00383186,0.126091
0.012399,0.015615,0.00384617,0.125104
0.0124052,0.0154979,0.00391221,0.125921
0.0134881,0.016763,0.00408506,0.134469
0.012743,0.0161829,0.00389218,0.146723
0.0125439,0.015552,0.00389099,0.125247
0.012414,0.0157669,0.0038712,0.12556
0.0128489,0.015583,0.00387883,0.126053
0.01243,0.0155039,0.00386405,0.124831
0.0128081,0.0153491,0.00387788,0.126024
0.0128789,0.0154059,0.00388503,0.126315
0.01245,0.0164549,0.00388408,0.126355
0.0124359,0.015589,0.00385404,0.1255
0.0126939,0.016104,0.00387692,0.126729
0.0127721,0.0154951,0.00388002,0.126375
0.0127051,0.015521,0.00388694,0.126584
0.012707,0.0155571,0.00387001,0.126478
0.0131309,0.016263,0.0038662,0.126993
0.0125699,0.0160019,0.00388193,0.125836
0.0129831,0.016798,0.00397205,0.128097
0.0127039,0.0162141,0.00386405,0.126742
0.012491,0.015702,0.00387311,0.125847
0.0124788,0.0155721,0.00386786,0.13943
0.012491,0.01577,0.00383496,0.12507
0.012413,0.0158288,0.00383902,0.125077
0.01298,0.015826,0.00387788,0.126477
0.012702,0.015558,0.00388408,0.126474
0.012532,0.0157709,0.00392222,0.125286
0.01284,0.016253,0.003932,0.126989
0.0127409,0.015774,0.0038619,0.125945
0.0125871,0.0157931,0.00388002,0.126337
0.0128031,0.015749,0.00388408,0.125881
0.0124412,0.0155451,0.00401688,0.125533
0.0128541,0.0154581,0.00386691,0.126655
0.013407,0.0165451,0.00411296,0.134245
0.0127399,0.015409,0.00384688,0.125709
0.0124149,0.015645,0.00393391,0.125132
0.01285,0.0155551,0.00391006,0.126255
0.012737,0.0157049,0.00390506,0.126647
0.0125809,0.017622,0.00389004,0.127217
0.012852,0.015712,0.00383496,0.139063
0.0127821,0.015636,0.00381613,0.126092
0.021059,0.029788,0.00682187,0.193312
0.022126,0.0322859,0.00665593,0.178117
0.0216599,0.0324399,0.00654602,0.185459
0.0189059,0.020998,0.00419807,0.147794
0.021764,0.03264,0.00661016,0.190557
0.0210278,0.0297778,0.00677419,0.190459
0.022218,0.0326169,0.00686312,0.176043
0.0212681,0.0324869,0.00657105,0.184738
0.019784,0.0164142,0.00398993,0.16246
0.022383,0.0328691,0.00724792,0.196281
0.0217538,0.03246,0.00661898,0.1868
0.021244,0.0301089,0.00691986,0.185876
0.021646,0.0325651,0.00641894,0.168854
0.0213668,0.0324421,0.00662208,0.184087
0.0164671,0.0160971,0.00387502,0.160359
0.0228331,0.0328739,0.00722599,0.196116
0.021296,0.0314109,0.00662804,0.184141
0.021544,0.0317841,0.00465107,0.160581
0.021369,0.0324941,0.00653791,0.186194
0.014106,0.016732,0.00391507,0.167881
0.0218201,0.030201,0.0068531,0.200636
0.0209332,0.030551,0.00669503,0.183049
0.0216331,0.0329111,0.00652194,0.169869
0.0217431,0.032537,0.00674891,0.186062
0.0166001,0.0158119,0.00387406,0.170247
0.0240819,0.0350261,0.00786996,0.20859
0.0213809,0.032249,0.00672293,0.186322
0.020467,0.0184491,0.00390387,0.146836
0.0214651,0.0323429,0.00652909,0.186601
0.0126319,0.0223458,0.00604105,0.173986
0.0226159,0.032728,0.00689292,0.196856
0.021837,0.032234,0.00662899,0.187037
0.0182629,0.015574,0.00386214,0.139878
0.0213239,0.0329251,0.00663209,0.191692
0.0124369,0.015733,0.00587702,0.16604
0.022285,0.0325642,0.00691795,0.191806
0.021666,0.0323091,0.00662708,0.186383
0.0190072,0.0167661,0.00521994,0.142875
0.0215809,0.032933,0.00656891,0.192792
0.0209281,0.0298679,0.00685215,0.189523
0.0221539,0.0322909,0.00669503,0.174711
0.021523,0.0324121,0.00664496,0.18547
0.0168672,0.0184262,0.00443983,0.150262
0.0232019,0.034452,0.00721097,0.205876
