1.46047,1.9323,0.219194,8.36505
1.3198,2.10296,0.220186,8.62654
1.38672,2.09684,0.236601,8.31381
1.43542,2.08639,0.162675,8.17484
1.45157,1.94141,0.218376,8.31914
1.30417,2.09044,0.227418,8.45808
1.38268,2.12275,0.237667,8.21043
1.42902,1.9486,0.216702,8.16073
1.40833,1.98237,0.215733,8.31951
1.37454,1.93632,0.125721,8.06315
1.38928,2.06791,0.231546,8.27169
1.41009,2.12657,0.235193,8.18195
1.45506,1.94178,0.217468,8.2334
1.30376,2.10598,0.221652,8.53261
1.39328,2.08903,0.234051,8.31572
1.42632,2.14683,0.178366,8.18476
1.51412,1.97157,0.218669,8.41924
1.30383,2.10055,0.219544,8.3903
1.39334,2.08024,0.23174,8.34295
1.41035,2.13091,0.23476,8.19893
1.45003,1.95564,0.217297,8.28374
1.32304,2.09899,0.218072,8.4645
1.39253,2.06745,0.230657,8.58973
1.40759,2.14407,0.235589,8.20462
1.43875,1.95123,0.216103,8.21813
1.32818,2.10623,0.219857,8.48051
1.39484,2.10174,0.231709,8.35449
1.40421,2.13765,0.236666,8.27544
1.44519,1.96174,0.217605,8.32744
1.33241,2.10284,0.221742,8.49159
1.40523,2.08871,0.232615,8.35168
1.43679,2.16024,0.23725,8.29194
1.45,1.97694,0.218226,8.39464
1.32203,2.10997,0.219764,8.44273
1.38862,2.071,0.231193,8.31675
1.3934,2.13646,0.234834,8.25983
1.43391,1.95042,0.231223,8.24986
1.33775,2.0838,0.218732,8.43938
1.38742,2.07291,0.229408,8.37021
1.39207,2.11745,0.236263,8.33165
1.43658,1.94416,0.221302,8.22272
1.36501,2.17942,0.219828,8.5571
1.39415,2.09115,0.231347,8.31018
1.4,2.13475,0.236996,8.28132
1.44293,1.96087,0.21768,8.21832
1.34599,2.09717,0.22039,8.45583
1.39139,2.07533,0.230037,8.3005
1.39164,2.13037,0.236431,8.34218
1.43691,1.94532,0.216986,8.22715
1.32663,2.08591,0.218811,8.5619
1.39418,2.07963,0.232219,8.27936
1.37155,2.11656,0.236978,8.22798
1.43411,1.95849,0.217495,8.17816
1.44845,1.92727,0.214041,8.34004
1.32843,2.09562,0.232812,8.3897
1.37852,2.12712,0.237639,8.30499
1.43637,1.99539,0.208182,8.17084
1.45394,1.95461,0.214914,8.45377
1.30118,2.08479,0.233133,8.32319
1.37851,2.11705,0.236346,8.27998
1.43671,2.02673,0.190556,8.14802
1.46122,1.94004,0.213651,8.60541
1.29786,2.0812,0.233412,8.38988
1.38564,2.11352,0.235763,8.27347
1.43608,2.03854,0.184012,8.17659
1.45171,1.94262,0.213363,8.29774
1.30329,2.07474,0.232134,8.41502
1.38663,2.10127,0.233742,8.27228
1.44934,2.07712,0.165779,8.19799
1.45303,1.94529,0.216711,8.32816
1.28843,2.08862,0.227351,8.59229
1.38128,2.1294,0.234738,8.31611
1.43691,2.0939,0.185145,8.25558
1.45159,1.93041,0.212944,8.35356
1.27468,2.09498,0.230332,8.43911
1.38493,2.09836,0.235072,8.29593
1.43625,2.1051,0.123378,7.215
0.782783,0.960309,0.124087,5.21796
0.788472,0.956377,0.123841,5.2146
0.784115,0.945527,0.123923,5.2221
0.782119,0.964105,0.124054,5.41082
0.782922,0.940456,0.123634,5.1946
0.782495,0.946943,0.123217,5.22529
0.783132,0.948127,0.123831,5.21728
0.782814,0.973861,0.123489,5.22734
0.783112,0.946563,0.123812,5.20124
0.782952,0.951042,0.124232,5.20944
0.782821,0.957496,0.123709,5.21289
0.782702,0.94985,0.124159,5.20593
0.782793,0.942462,0.123881,5.20934
0.782867,0.957654,0.123834,5.21271
0.782969,0.956933,0.123584,5.21732
0.782685,0.945281,0.123842,5.20008
0.782809,0.972811,0.123943,5.26529
0.787863,0.943748,0.123874,5.21199
0.782451,0.943296,0.124234,5.20944
0.788467,0.961147,0.123979,5.22993
0.783107,0.950731,0.123794,5.21877
0.782234,0.972475,0.12373,5.22925
0.784094,0.977207,0.12377,5.23519
