0.052644,0.0871172,0.0171249,0.490203
0.052182,0.0851829,0.0174639,0.488811
0.051867,0.086138,0.0174079,0.573813
0.0528359,0.084285,0.0172548,0.448149
0.034493,0.043061,0.0102041,0.401616
0.0536902,0.0435801,0.0131919,0.410203
0.0539281,0.0744119,0.0101731,0.428349
0.0542929,0.0867181,0.0169539,0.437698
0.0546961,0.0860879,0.0168459,0.427076
0.0547459,0.0868151,0.017632,0.434503
0.0524578,0.0856841,0.0173199,0.46996
0.0527568,0.0859799,0.017092,0.458829
0.0525291,0.0891249,0.0184979,0.480776
0.0485201,0.0741851,0.016789,0.428103
0.0347412,0.043694,0.010478,0.397517
0.0541811,0.046772,0.0114989,0.410212
0.0536008,0.0844831,0.0103259,0.441151
0.0545111,0.08606,0.0176911,0.444675
0.0550568,0.0855031,0.01876,0.426538
0.052279,0.0845568,0.0185082,0.452707
0.0298979,0.0412481,0.00999188,0.297645
0.029676,0.044117,0.00995803,0.312132
0.0298059,0.0415859,0.00998807,0.308029
0.0297689,0.0415978,0.0100861,0.314417
0.030072,0.041256,0.00995898,0.314912
0.030555,0.0422959,0.0100329,0.315171
0.0303879,0.0411448,0.0104251,0.333719
0.0297878,0.041244,0.010057,0.297432
0.0298822,0.0419931,0.00996304,0.311486
0.030113,0.0417142,0.00993991,0.320578
0.0298388,0.0418179,0.0100591,0.315973
0.0297151,0.041611,0.0101709,0.316994
0.029917,0.041378,0.0101299,0.300099
0.0299692,0.0413921,0.00998998,0.316033
0.029762,0.0417519,0.010457,0.300087
0.0300629,0.0421391,0.0100729,0.317333
0.029696,0.0417039,0.0099802,0.311293
0.0297461,0.0412338,0.01002,0.296694
0.029778,0.0424869,0.01002,0.300557
0.030082,0.0411389,0.00996614,0.31442
0.0296938,0.041636,0.00998807,0.311552
0.030082,0.041487,0.010005,0.302019
0.029695,0.0412779,0.00996709,0.300175
0.030591,0.041961,0.010041,0.469074
0.030792,0.0423849,0.0102081,0.327544
0.0298049,0.041621,0.0103421,0.31605
0.0297379,0.0447938,0.010071,0.312446
0.030133,0.0418339,0.00998902,0.298909
0.0297542,0.041842,0.0100741,0.2993
0.0300531,0.042629,0.010042,0.311547
0.030087,0.0422308,0.0102711,0.317528
0.0296669,0.0420201,0.0103948,0.310221
0.0297489,0.041575,0.00997901,0.3156
0.029927,0.0411429,0.00997996,0.315843
0.0298328,0.0416739,0.00996304,0.311896
0.0298519,0.0414898,0.0100002,0.308698
0.0297339,0.041245,0.0103269,0.297151
0.0298851,0.04456,0.010138,0.305692
0.0299261,0.0426431,0.00999999,0.318019
0.0297341,0.043056,0.00996614,0.314897
0.0298138,0.0433521,0.0100138,0.315895
0.0297501,0.0429759,0.0100901,0.324553
0.029742,0.041616,0.010031,0.312323
0.0296669,0.0428052,0.0100069,0.309688
0.0297949,0.042048,0.00999999,0.303904
0.0300519,0.0432558,0.0100391,0.314514
0.0297151,0.0450361,0.009974,0.311724
0.029772,0.0417709,0.00993705,0.298782
0.030159,0.0415971,0.00997186,0.305281
0.0299661,0.0411921,0.00991201,0.312262
0.029763,0.041322,0.00998211,0.308383
0.0296481,0.0418921,0.00999284,0.310777
0.0298948,0.041394,0.0100231,0.313337
0.029778,0.0422559,0.0101082,0.310151
0.0296731,0.0411739,0.0100071,0.313
0.0297971,0.042098,0.009974,0.311234
0.029856,0.042243,0.01004,0.316417
0.0296791,0.0418,0.00996685,0.321656
0.029773,0.041822,0.0100241,0.308393
0.0298979,0.042619,0.0100529,0.321989
0.0297902,0.041321,0.010061,0.31146
0.0298722,0.0423172,0.00999188,0.314315
0.0297561,0.0425522,0.00992179,0.310424
0.0300238,0.04145,0.010031,0.308535
0.0297461,0.048367,0.01003,0.314292
0.0297768,0.0424681,0.0100691,0.314423
0.030021,0.042403,0.0100141,0.312975
0.0297949,0.041415,0.0100119,0.307697
0.0301249,0.041739,0.0100601,0.314639
0.029767,0.043889,0.00994992,0.309324
0.0298128,0.043303,0.010031,0.315747
0.0297689,0.0416911,0.0100119,0.312213
0.0304689,0.0416009,0.0100029,0.413498
0.0301211,0.0437131,0.0100119,0.312558
0.029695,0.0421851,0.00998211,0.313422
0.0299208,0.0422599,0.0102,0.302135
0.0296509,0.041621,0.010015,0.311325
0.0302091,0.0433269,0.01003,0.314118
0.029676,0.041728,0.00995803,0.307253
0.0304198,0.042007,0.00993896,0.3052
