0.0246091,0.028826,0.00381684,0.154313
0.0249231,0.0283461,0.00385904,0.150279
0.024637,0.0281479,0.00386405,0.14954
0.0245152,0.028336,0.00383592,0.150053
0.024533,0.028336,0.00383711,0.14961
0.024488,0.028511,0.00381207,0.150382
0.0248139,0.028378,0.00382686,0.149923
0.0245662,0.02823,0.00388217,0.1497
0.0246871,0.0287261,0.00387502,0.15022
0.024611,0.028219,0.00383902,0.149508
0.024528,0.0290751,0.0038178,0.150808
0.0245419,0.0284598,0.00384116,0.149627
0.0245311,0.028456,0.00382996,0.149633
0.0245142,0.02917,0.00385594,0.150778
0.024539,0.0283101,0.00387788,0.149713
0.0245218,0.0287828,0.00382614,0.149933
0.0248799,0.0289071,0.00387001,0.15046
0.024493,0.029151,0.00391388,0.150422
0.0245149,0.0283711,0.00386095,0.169487
0.0245039,0.028558,0.00383997,0.149755
0.0245469,0.0281539,0.00387001,0.149416
0.024533,0.0282941,0.00387502,0.149467
0.0244949,0.0291328,0.00386906,0.150332
0.024539,0.028841,0.00381899,0.150141
0.024534,0.0292211,0.00381398,0.15045
0.024508,0.0282092,0.00387597,0.149328
0.0245161,0.0286222,0.00385785,0.149861
0.0246761,0.028157,0.00380707,0.14988
0.0245559,0.0283608,0.00387502,0.150408
0.0244839,0.0300128,0.00381899,0.15166
0.024508,0.0287092,0.00387192,0.14991
0.0245409,0.028403,0.00380182,0.149568
0.0245311,0.0283229,0.00387812,0.149582
0.0245042,0.0287261,0.00385284,0.150105
0.0246398,0.0282209,0.00385213,0.149552
0.024528,0.028656,0.003865,0.14999
0.0254691,0.0291941,0.003865,0.169802
0.0246141,0.0283251,0.00381708,0.149719
0.0244989,0.028409,0.003865,0.149752
0.0245121,0.0281551,0.00388193,0.14991
0.024518,0.0288801,0.00382781,0.150184
0.0246339,0.028235,0.00387287,0.149549
0.0246089,0.0281782,0.00386691,0.14938
0.024503,0.0285048,0.00387716,0.14965
0.0249882,0.028887,0.00386882,0.153703
0.0245812,0.0289171,0.00386596,0.150326
0.024513,0.0282438,0.00386405,0.149429
0.0246539,0.0284529,0.00382614,0.150271
0.024509,0.0288482,0.00384998,0.150201
0.02459,0.02846,0.00387192,0.150028
0.0245209,0.0281942,0.00386286,0.149597
0.0245519,0.0291309,0.0038619,0.241924
0.0245309,0.029331,0.00381088,0.150513
0.024713,0.0282559,0.00388408,0.150225
0.0245159,0.0284309,0.00383902,0.149598
0.0246739,0.0282059,0.00382614,0.150931
0.0245049,0.028285,0.0038681,0.14946
0.024545,0.0287879,0.00380707,0.14992
0.0245821,0.028337,0.00384998,0.149864
0.0245311,0.0282879,0.00387812,0.149509
0.0245728,0.028404,0.00387287,0.149823
0.0245049,0.029037,0.00381804,0.150139
0.0244889,0.0283761,0.00384498,0.149726
0.0245039,0.028214,0.00388002,0.149371
0.0245099,0.028321,0.00386691,0.149663
0.0247931,0.0286679,0.00383115,0.151148
0.024919,0.0281971,0.00384808,0.149983
0.024513,0.0283391,0.00386786,0.14952
0.0245879,0.028538,0.00382304,0.149702
0.024524,0.0283442,0.00387001,0.149578
0.024487,0.0284541,0.00383687,0.150446
0.0245349,0.028224,0.003829,0.149358
0.0245049,0.0288348,0.00384998,0.150175
0.0248959,0.0291681,0.00381303,0.150717
0.0244999,0.029053,0.00387287,0.150302
0.0244961,0.0283,0.00381112,0.149661
0.0245228,0.0286639,0.00386906,0.149869
0.0246191,0.028368,0.00389791,0.149829
0.0245011,0.0282619,0.00387502,0.149437
0.0245159,0.0282669,0.0038321,0.149404
0.0245121,0.0282369,0.003824,0.149958
0.024507,0.0281439,0.00386214,0.149306
0.0245039,0.0283499,0.00383902,0.150051
0.0245302,0.0288119,0.00387311,0.150029
0.0245039,0.0288091,0.00385904,0.149959
0.0245149,0.0284901,0.00388694,0.170233
0.024523,0.0288811,0.0038619,0.150068
0.024514,0.0287421,0.00385189,0.150074
0.024559,0.029248,0.0038569,0.150528
0.0245929,0.028296,0.00382805,0.149556
0.0245399,0.0283909,0.00385213,0.149539
0.024523,0.028518,0.00383306,0.149765
0.024518,0.0283871,0.00386906,0.149805
0.024492,0.0292728,0.00381112,0.150549
0.0249,0.028511,0.00385594,0.150056
0.0246491,0.0283029,0.00387311,0.149659
0.0245321,0.0292752,0.00380993,0.150439
0.024615,0.029283,0.00387502,0.151429
0.024513,0.029253,0.00384498,0.150631
0.0245981,0.0284531,0.00386286,0.14985
